Lines	Words	File_name
0	271	../../elitr-testset/documents/ESIC/dev/20090505/003_008_EN_Buşoi/en.IStcs.man.punct-verbatim.txt
0	163	../../elitr-testset/documents/ESIC/dev/20100518/006_019_EN_Tarand/en.OSt.man.punct-verbatim.txt
0	117	../../elitr-testset/documents/ESIC/dev/20100518/006_019_EN_Tarand/en.IStcs.man.punct-verbatim.txt
0	213	../../elitr-testset/documents/ESIC/dev/20100518/006_015_EN_Ždanoka/en.OSt.man.punct-verbatim.txt
0	172	../../elitr-testset/documents/ESIC/dev/20100518/006_015_EN_Ždanoka/en.IStcs.man.punct-verbatim.txt
0	355	../../elitr-testset/documents/ESIC/dev/20090402/006_017_EN_Drčar-Murko/en.OSt.man.punct-verbatim.txt
0	299	../../elitr-testset/documents/ESIC/dev/20090402/006_017_EN_Drčar-Murko/en.IStcs.man.punct-verbatim.txt
0	212	../../elitr-testset/documents/ESIC/dev/20100907/012_011_EN_Korhola/en.OSt.man.punct-verbatim.txt
0	154	../../elitr-testset/documents/ESIC/dev/20100907/012_011_EN_Korhola/en.IStcs.man.punct-verbatim.txt
0	393	../../elitr-testset/documents/ESIC/dev/20100907/011_004_EN_Járóka/en.OSt.man.punct-verbatim.txt
0	284	../../elitr-testset/documents/ESIC/dev/20100907/011_004_EN_Járóka/en.IStcs.man.punct-verbatim.txt
0	338	../../elitr-testset/documents/ESIC/dev/20090309/018_020_EN_Ryan/en.OSt.man.punct-verbatim.txt
0	246	../../elitr-testset/documents/ESIC/dev/20090309/018_020_EN_Ryan/en.IStcs.man.punct-verbatim.txt
0	612	../../elitr-testset/documents/ESIC/dev/20090309/027_001_EN_Evans/en.OSt.man.punct-verbatim.txt
0	413	../../elitr-testset/documents/ESIC/dev/20090309/027_001_EN_Evans/en.IStcs.man.punct-verbatim.txt
0	339	../../elitr-testset/documents/ESIC/dev2/20091124/011_008_EN_Andreasen/en.OSt.man.punct-verbatim.txt
0	262	../../elitr-testset/documents/ESIC/dev2/20091124/011_008_EN_Andreasen/en.IStcs.man.punct-verbatim.txt
0	181	../../elitr-testset/documents/ESIC/dev2/20091124/003_070_EN_McGuinness/en.OSt.man.punct-verbatim.txt
0	152	../../elitr-testset/documents/ESIC/dev2/20091124/003_070_EN_McGuinness/en.IStcs.man.punct-verbatim.txt
0	152	../../elitr-testset/documents/ESIC/dev2/20100308/014_007_EN_Wallis/en.OSt.man.punct-verbatim.txt
0	148	../../elitr-testset/documents/ESIC/dev2/20100308/014_007_EN_Wallis/en.IStcs.man.punct-verbatim.txt
0	323	../../elitr-testset/documents/ESIC/dev2/20100908/003_007_EN_Swinburne/en.OSt.man.punct-verbatim.txt
0	169	../../elitr-testset/documents/ESIC/dev2/20100908/003_007_EN_Swinburne/en.IStcs.man.punct-verbatim.txt
0	189	../../elitr-testset/documents/ESIC/dev2/20091123/016_005_EN_Nicholson/en.OSt.man.punct-verbatim.txt
0	136	../../elitr-testset/documents/ESIC/dev2/20091123/016_005_EN_Nicholson/en.IStcs.man.punct-verbatim.txt
0	368	../../elitr-testset/documents/ESIC/dev2/20100906/017_038_EN_McGuinness/en.OSt.man.punct-verbatim.txt
0	236	../../elitr-testset/documents/ESIC/dev2/20100906/017_038_EN_McGuinness/en.IStcs.man.punct-verbatim.txt
0	125	../../elitr-testset/documents/ESIC/dev2/20090205/003_021_EN_Nicholson/en.OSt.man.punct-verbatim.txt
0	85	../../elitr-testset/documents/ESIC/dev2/20090205/003_021_EN_Nicholson/en.IStcs.man.punct-verbatim.txt
0	249	../../elitr-testset/documents/ESIC/dev2/20090115/007_004_EN_Hannan/en.OSt.man.punct-verbatim.txt
0	206	../../elitr-testset/documents/ESIC/dev2/20090115/007_004_EN_Hannan/en.IStcs.man.punct-verbatim.txt
0	204	../../elitr-testset/documents/ESIC/dev2/20110118/008_014_EN_Dodds/en.OSt.man.punct-verbatim.txt
0	129	../../elitr-testset/documents/ESIC/dev2/20110118/008_014_EN_Dodds/en.IStcs.man.punct-verbatim.txt
0	84	../../elitr-testset/documents/ESIC/dev2/20110216/012_024_EN_Arlacchi/en.OSt.man.punct-verbatim.txt
0	59	../../elitr-testset/documents/ESIC/dev2/20110216/012_024_EN_Arlacchi/en.IStcs.man.punct-verbatim.txt
0	715	../../elitr-testset/documents/ESIC/dev2/20100421/007_002_EN_Malmström/en.OSt.man.punct-verbatim.txt
0	336	../../elitr-testset/documents/ESIC/dev2/20100421/007_002_EN_Malmström/en.IStcs.man.punct-verbatim.txt
0	308	../../elitr-testset/documents/ESIC/dev2/20081203/015_012_EN_Kasoulides/en.OSt.man.punct-verbatim.txt
0	222	../../elitr-testset/documents/ESIC/dev2/20081203/015_012_EN_Kasoulides/en.IStcs.man.punct-verbatim.txt
0	348	../../elitr-testset/documents/ESIC/dev2/20101019/015_014_EN_Corazza-Bildt/en.OSt.man.punct-verbatim.txt
0	259	../../elitr-testset/documents/ESIC/dev2/20101019/015_014_EN_Corazza-Bildt/en.IStcs.man.punct-verbatim.txt
0	110	../../elitr-testset/documents/ESIC/dev2/20100309/013_052_EN_Mitchell/en.OSt.man.punct-verbatim.txt
0	66	../../elitr-testset/documents/ESIC/dev2/20100309/013_052_EN_Mitchell/en.IStcs.man.punct-verbatim.txt
0	137	../../elitr-testset/documents/ESIC/dev2/20081021/012_038_EN_Savi/en.OSt.man.punct-verbatim.txt
0	104	../../elitr-testset/documents/ESIC/dev2/20081021/012_038_EN_Savi/en.IStcs.man.punct-verbatim.txt
0	145	../../elitr-testset/documents/ESIC/dev2/20090506/016_017_EN_Hannan/en.OSt.man.punct-verbatim.txt
0	71	../../elitr-testset/documents/ESIC/dev2/20090506/016_017_EN_Hannan/en.IStcs.man.punct-verbatim.txt
0	112	../../elitr-testset/documents/ESIC/dev2/20100921/006_016_EN_Batten/en.OSt.man.punct-verbatim.txt
0	86	../../elitr-testset/documents/ESIC/dev2/20100921/006_016_EN_Batten/en.IStcs.man.punct-verbatim.txt
0	204	../../elitr-testset/documents/ESIC/dev2/20100921/012_005_EN_Andreasen/en.OSt.man.punct-verbatim.txt
0	138	../../elitr-testset/documents/ESIC/dev2/20100921/012_005_EN_Andreasen/en.IStcs.man.punct-verbatim.txt
0	163	../../elitr-testset/documents/ESIC/dev2/20090423/003_017_EN_Allister/en.OSt.man.punct-verbatim.txt
0	128	../../elitr-testset/documents/ESIC/dev2/20090423/003_017_EN_Allister/en.IStcs.man.punct-verbatim.txt
0	276	../../elitr-testset/documents/ESIC/dev2/20110511/013_014_EN_Bloom/en.OSt.man.punct-verbatim.txt
0	176	../../elitr-testset/documents/ESIC/dev2/20110511/013_014_EN_Bloom/en.IStcs.man.punct-verbatim.txt
0	227	../../elitr-testset/documents/ESIC/dev2/20090114/008_054_EN_Karim/en.OSt.man.punct-verbatim.txt
0	158	../../elitr-testset/documents/ESIC/dev2/20090114/008_054_EN_Karim/en.IStcs.man.punct-verbatim.txt
0	83	../../elitr-testset/documents/ESIC/dev2/20101213/015_018_EN_Gallagher/en.OSt.man.punct-verbatim.txt
0	101	../../elitr-testset/documents/ESIC/dev2/20101213/015_018_EN_Gallagher/en.IStcs.man.punct-verbatim.txt
0	282	../../elitr-testset/documents/ESIC/dev2/20110119/012_008_EN_Ojuland/en.OSt.man.punct-verbatim.txt
0	192	../../elitr-testset/documents/ESIC/dev2/20110119/012_008_EN_Ojuland/en.IStcs.man.punct-verbatim.txt
0	194	../../elitr-testset/documents/ESIC/dev2/20110405/009_010_EN_Barroso/en.OSt.man.punct-verbatim.txt
0	146	../../elitr-testset/documents/ESIC/dev2/20110405/009_010_EN_Barroso/en.IStcs.man.punct-verbatim.txt
0	67	../../elitr-testset/documents/ESIC/dev2/20090309/015_013_EN_Deva/en.OSt.man.punct-verbatim.txt
0	54	../../elitr-testset/documents/ESIC/dev2/20090309/015_013_EN_Deva/en.IStcs.man.punct-verbatim.txt
0	226	../../elitr-testset/documents/ESIC/dev2/20090505/006_006_EN_Hannan/en.OSt.man.punct-verbatim.txt
0	167	../../elitr-testset/documents/ESIC/dev2/20090505/006_006_EN_Hannan/en.IStcs.man.punct-verbatim.txt
0	1240	../../elitr-testset/documents/ESIC/dev2/20100518/006_005_EN_Malmström/en.OSt.man.punct-verbatim.txt
0	913	../../elitr-testset/documents/ESIC/dev2/20100518/006_005_EN_Malmström/en.IStcs.man.punct-verbatim.txt
42	479	../../elitr-testset/documents/langtools-workshop/20200323-second-pre-dry-run/asr-slt.en.OSt
42	412	../../elitr-testset/documents/langtools-workshop/20200323-second-pre-dry-run/asr-slt.en.TTcs
